6.721191 -29.000000 -57.000000 286 315 -72.500000 11.161230 3.996098 138.000000
6.821289 -27.000000 -53.000000 288 315 -67.500000 10.350439 3.996098 142.000000
6.921387 -25.000000 -48.000000 290 315 -62.500000 9.599707 3.996098 147.000000
7.021484 -23.000000 -44.000000 292 315 -57.500000 8.909033 3.996098 151.000000
7.122070 -18.000000 -26.000000 297 315 -45.000000 8.365869 9.941748 169.000000
7.222168 -15.000000 -23.000000 300 315 -37.500000 7.915430 5.994146 172.000000
7.322266 -10.000000 -7.000000 305 315 -25.000000 7.615137 9.990244 188.000000
7.422363 -8.000000 -8.000000 307 315 -20.000000 7.374902 3.996098 187.000000
7.522461 -7.000000 -8.000000 308 315 -17.500000 7.164697 1.998049 187.000000
7.623047 -7.000000 -10.000000 308 315 -17.500000 6.953467 0.000000 185.000000
7.724121 -8.000000 -15.000000 307 315 -20.000000 6.712061 -1.988350 180.000000
7.824219 -10.000000 -22.000000 305 315 -25.000000 6.411768 -3.996098 173.000000
7.924316 -12.000000 -27.000000 303 315 -30.000000 6.051416 -3.996098 168.000000
8.024414 -14.000000 -33.000000 301 315 -35.000000 5.631006 -3.996098 162.000000
8.125488 -17.000000 -43.000000 298 315 -42.500000 5.115527 -5.936232 152.000000
8.226074 -18.000000 -42.000000 297 315 -45.000000 4.575000 -1.998049 153.000000
8.326172 -19.000000 -45.000000 296 315 -47.500000 4.004443 -1.998049 150.000000
8.426270 -18.000000 -39.000000 297 315 -45.000000 3.463916 1.998049 156.000000
8.525879 -16.000000 -32.000000 299 315 -40.000000 2.985791 4.015686 163.000000
8.625977 -17.000000 -42.000000 298 315 -42.500000 2.475293 -1.998049 153.000000
8.726562 -16.000000 -36.000000 299 315 -40.000000 1.992480 1.988350 159.000000
8.826660 -15.000000 -33.000000 300 315 -37.500000 1.542041 1.998049 162.000000
8.926758 -15.000000 -36.000000 300 315 -37.500000 1.091602 0.000000 159.000000
9.026855 -13.000000 -27.000000 302 315 -32.500000 0.701221 3.996098 168.000000
9.126953 -13.000000 -32.000000 302 315 -32.500000 0.310840 0.000000 163.000000
9.227051 -13.000000 -32.000000 302 315 -32.500000 -0.079541 0.000000 163.000000
9.327148 -13.000000 -32.000000 302 315 -32.500000 -0.469922 0.000000 163.000000
9.427246 -13.000000 -33.000000 302 315 -32.500000 -0.860303 0.000000 162.000000
9.527344 -13.000000 -33.000000 302 315 -32.500000 -1.250684 0.000000 162.000000
9.627930 -13.000000 -34.000000 302 315 -32.500000 -1.642969 0.000000 161.000000
9.728027 -13.000000 -34.000000 302 315 -32.500000 -2.033350 0.000000 161.000000
9.828125 -11.000000 -25.000000 304 315 -27.500000 -2.363672 3.996098 170.000000
9.928223 -11.000000 -30.000000 304 315 -27.500000 -2.693994 0.000000 165.000000
10.029297 -13.000000 -39.000000 302 315 -32.500000 -3.086279 -3.976699 156.000000
10.129395 -13.000000 -35.000000 302 315 -32.500000 -3.476660 0.000000 160.000000
10.229492 -12.000000 -31.000000 303 315 -30.000000 -3.837012 1.998049 164.000000
10.333008 -12.000000 -34.000000 303 315 -30.000000 -4.209668 0.000000 161.000000
10.433594 -12.000000 -34.000000 303 315 -30.000000 -4.571777 0.000000 161.000000
10.533691 -11.000000 -30.000000 304 315 -27.500000 -4.902100 1.998049 165.000000
10.633789 -11.000000 -32.000000 304 315 -27.500000 -5.232422 0.000000 163.000000
10.734863 -11.000000 -33.000000 304 315 -27.500000 -5.565967 0.000000 162.000000
10.834961 -10.000000 -28.000000 305 315 -25.000000 -5.866260 1.998049 167.000000
10.935059 -11.000000 -35.000000 304 315 -27.500000 -6.196582 -1.998049 160.000000
11.035156 -11.000000 -34.000000 304 315 -27.500000 -6.526904 0.000000 161.000000
11.135742 -11.000000 -34.000000 304 315 -27.500000 -6.858838 0.000000 161.000000
11.235840 -11.000000 -34.000000 304 315 -27.500000 -7.189160 0.000000 161.000000
11.335938 -12.000000 -39.000000 303 315 -30.000000 -7.549512 -1.998049 156.000000
11.436523 -11.000000 -33.000000 304 315 -27.500000 -7.881445 1.988350 162.000000
11.536621 -11.000000 -35.000000 304 315 -27.500000 -8.211768 0.000000 160.000000
11.637207 -11.000000 -36.000000 304 315 -27.500000 -8.543701 0.000000 159.000000
11.737793 -11.000000 -36.000000 304 315 -27.500000 -8.875635 0.000000 159.000000
11.837891 -11.000000 -36.000000 304 315 -27.500000 -9.205957 0.000000 159.000000
11.937988 -11.000000 -37.000000 304 315 -27.500000 -9.536279 0.000000 158.000000
12.038086 -11.000000 -37.000000 304 315 -27.500000 -9.866602 0.000000 158.000000
12.139160 -11.000000 -37.000000 304 315 -27.500000 -10.200146 0.000000 158.000000
12.239258 -11.000000 -38.000000 304 315 -27.500000 -10.530469 0.000000 157.000000
12.339844 -11.000000 -38.000000 304 315 -27.500000 -10.862402 0.000000 157.000000
12.440918 -10.000000 -34.000000 305 315 -25.000000 -11.165625 1.978744 161.000000
12.541016 -11.000000 -40.000000 304 315 -27.500000 -11.495947 -1.998049 155.000000
12.641113 -11.000000 -39.000000 304 315 -27.500000 -11.826270 0.000000 156.000000
12.741211 -11.000000 -39.000000 304 315 -27.500000 -12.156592 0.000000 156.000000
12.841309 -10.000000 -35.000000 305 315 -25.000000 -12.456885 1.998049 160.000000
12.941406 -10.000000 -37.000000 305 315 -25.000000 -12.757178 0.000000 158.000000
13.041992 -9.000000 -33.000000 306 315 -22.500000 -13.028760 1.988350 162.000000
13.142578 -7.000000 -26.000000 308 315 -17.500000 -13.239990 3.976699 169.000000
13.242676 -6.000000 -26.000000 309 315 -15.000000 -13.420166 1.998049 169.000000
13.342773 -6.000000 -28.000000 309 315 -15.000000 -13.600342 0.000000 167.000000
13.443848 -5.000000 -24.000000 310 315 -12.500000 -13.751953 1.978744 171.000000
13.543945 -5.000000 -26.000000 310 315 -12.500000 -13.902100 0.000000 169.000000
13.644043 -4.000000 -22.000000 311 315 -10.000000 -14.022217 1.998049 173.000000
13.744629 -5.000000 -28.000000 310 315 -12.500000 -14.173096 -1.988350 167.000000
13.844727 -5.000000 -26.000000 310 315 -12.500000 -14.323242 0.000000 169.000000
13.944824 -5.000000 -26.000000 310 315 -12.500000 -14.473389 0.000000 169.000000
14.045410 -4.000000 -22.000000 311 315 -10.000000 -14.594092 1.988350 173.000000
14.145508 -4.000000 -24.000000 311 315 -10.000000 -14.714209 0.000000 171.000000
14.246094 -4.000000 -24.000000 311 315 -10.000000 -14.834912 0.000000 171.000000
14.346191 -5.000000 -29.000000 310 315 -12.500000 -14.985059 -1.998049 166.000000
14.446777 -5.000000 -27.000000 310 315 -12.500000 -15.135938 0.000000 168.000000
14.546875 -5.000000 -27.000000 310 315 -12.500000 -15.286084 0.000000 168.000000
14.646973 -5.000000 -27.000000 310 315 -12.500000 -15.436230 0.000000 168.000000
14.747070 -5.000000 -28.000000 310 315 -12.500000 -15.586377 0.000000 167.000000
14.847656 -5.000000 -28.000000 310 315 -12.500000 -15.737256 0.000000 167.000000
14.947754 -5.000000 -28.000000 310 315 -12.500000 -15.887402 0.000000 167.000000
15.047852 -4.000000 -24.000000 311 315 -10.000000 -16.007520 1.998049 171.000000
15.147949 -5.000000 -30.000000 310 315 -12.500000 -16.157666 -1.998049 165.000000
15.248047 -5.000000 -28.000000 310 315 -12.500000 -16.307813 0.000000 167.000000
15.350098 -3.000000 -19.000000 312 315 -7.500000 -16.399658 3.919617 176.000000
15.450195 -4.000000 -28.000000 311 315 -10.000000 -16.519775 -1.998049 167.000000
15.550293 -5.000000 -31.000000 310 315 -12.500000 -16.669922 -1.998049 164.000000
15.650391 -5.000000 -29.000000 310 315 -12.500000 -16.820068 0.000000 166.000000
15.750977 -5.000000 -29.000000 310 315 -12.500000 -16.970947 0.000000 166.000000
15.851074 -5.000000 -29.000000 310 315 -12.500000 -17.121094 0.000000 166.000000
15.951172 -5.000000 -29.000000 310 315 -12.500000 -17.271240 0.000000 166.000000
16.051270 -5.000000 -29.000000 310 315 -12.500000 -17.421387 0.000000 166.000000
16.151367 -4.000000 -25.000000 311 315 -10.000000 -17.541504 1.998049 170.000000
16.251953 -5.000000 -32.000000 310 315 -12.500000 -17.692383 -1.988350 163.000000
16.352051 -5.000000 -30.000000 310 315 -12.500000 -17.842529 0.000000 165.000000
16.452148 -4.000000 -25.000000 311 315 -10.000000 -17.962646 1.998049 170.000000
16.552246 -5.000000 -32.000000 310 315 -12.500000 -18.112793 -1.998049 163.000000
16.652344 -5.000000 -30.000000 310 315 -12.500000 -18.262939 0.000000 165.000000
16.752930 -4.000000 -26.000000 311 315 -10.000000 -18.383643 1.988350 169.000000
16.853027 -5.000000 -33.000000 310 315 -12.500000 -18.533789 -1.998049 162.000000
16.953613 -4.000000 -26.000000 311 315 -10.000000 -18.654492 1.988350 169.000000
17.054199 -5.000000 -33.000000 310 315 -12.500000 -18.805371 -1.988350 162.000000
17.154297 -5.000000 -31.000000 310 315 -12.500000 -18.955518 0.000000 164.000000
17.254883 -5.000000 -31.000000 310 315 -12.500000 -19.106396 0.000000 164.000000
17.355469 -5.000000 -31.000000 310 315 -12.500000 -19.257275 0.000000 164.000000
17.455566 -6.000000 -36.000000 309 315 -15.000000 -19.437451 -1.998049 159.000000
17.555664 -4.000000 -25.000000 311 315 -10.000000 -19.557568 3.996098 170.000000
17.655762 -5.000000 -34.000000 310 315 -12.500000 -19.707715 -1.998049 161.000000
17.755859 -5.000000 -32.000000 310 315 -12.500000 -19.857861 0.000000 163.000000
17.856445 -5.000000 -32.000000 310 315 -12.500000 -20.008740 0.000000 163.000000
17.956543 -4.000000 -28.000000 311 315 -10.000000 -20.128857 1.998049 167.000000
18.057129 -5.000000 -34.000000 310 315 -12.500000 -20.279736 -1.988350 161.000000
18.157227 -5.000000 -32.000000 310 315 -12.500000 -20.429883 0.000000 163.000000
18.257324 -5.000000 -33.000000 310 315 -12.500000 -20.580029 0.000000 162.000000
18.357910 -5.000000 -33.000000 310 315 -12.500000 -20.730908 0.000000 162.000000
18.458008 -5.000000 -33.000000 310 315 -12.500000 -20.881055 0.000000 162.000000
18.558105 -5.000000 -33.000000 310 315 -12.500000 -21.031201 0.000000 162.000000
18.658203 -5.000000 -33.000000 310 315 -12.500000 -21.181348 0.000000 162.000000
18.758301 -6.000000 -38.000000 309 315 -15.000000 -21.361523 -1.998049 157.000000
18.858398 -5.000000 -32.000000 310 315 -12.500000 -21.511670 1.998049 163.000000
18.958496 -5.000000 -34.000000 310 315 -12.500000 -21.661816 0.000000 161.000000
19.058594 -4.000000 -29.000000 311 315 -10.000000 -21.781934 1.998049 166.000000
19.159668 -4.000000 -31.000000 311 315 -10.000000 -21.903223 0.000000 164.000000
19.259766 -4.000000 -32.000000 311 315 -10.000000 -22.023340 0.000000 163.000000
19.359863 -3.000000 -27.000000 312 315 -7.500000 -22.113428 1.998049 168.000000
19.459961 -5.000000 -38.000000 310 315 -12.500000 -22.263574 -3.996098 157.000000
19.560059 -5.000000 -34.000000 310 315 -12.500000 -22.413721 0.000000 161.000000
19.660156 -4.000000 -30.000000 311 315 -10.000000 -22.533838 1.998049 165.000000
19.760254 -4.000000 -32.000000 311 315 -10.000000 -22.653955 0.000000 163.000000
19.860840 -4.000000 -32.000000 311 315 -10.000000 -22.774658 0.000000 163.000000
19.961426 -4.000000 -32.000000 311 315 -10.000000 -22.895361 0.000000 163.000000
20.061523 -4.000000 -33.000000 311 315 -10.000000 -23.015479 0.000000 162.000000
